Index,IQ,CGPA,Placement
8986,86,9.24,1
8987,90,4.76,0
8988,98,6.13,0
8989,87,6.66,0
8990,90,7.48,0
8991,110,6.65,0
8992,124,9.7,1
8993,91,8.91,1
8994,102,6.49,0
8995,79,6.39,1
8996,102,5.34,0
8997,94,6.71,1
8998,89,7.83,1
8999,93,6.97,1
9000,93,8.43,1
9001,104,7.0,0
9002,112,5.68,0
9003,110,6.43,1
9004,117,6.59,1
9005,99,7.88,0
9006,99,8.3,1
9007,109,8.32,1
9008,98,6.62,0
9009,119,6.68,0
9010,109,8.71,1
9011,115,5.29,0
9012,101,8.79,1
9013,123,6.0,0
9014,112,9.0,1
9015,70,4.61,0
9016,82,5.59,0
9017,70,6.27,0
9018,82,5.68,0
9019,112,8.48,1
9020,96,6.22,1
9021,85,4.5,0
9022,129,5.83,0
9023,96,4.57,0
9024,104,6.88,0
9025,99,4.76,0
9026,120,9.34,1
9027,103,7.5,1
9028,97,7.77,1
9029,109,8.16,1
9030,97,8.14,1
9031,120,7.99,1
9032,137,6.99,1
9033,100,6.14,0
9034,98,8.34,1
9035,89,6.6,0
9036,107,5.71,0
9037,100,6.59,0
9038,99,4.09,0
9039,120,4.03,0
9040,111,7.53,1
9041,105,5.49,0
9042,135,5.44,0
9043,102,8.06,1
9044,107,4.0,0
9045,116,7.72,1
9046,81,6.98,1
9047,87,9.26,1
9048,112,7.23,0
9049,93,6.39,1
9050,99,8.62,1
9051,99,7.84,1
9052,92,5.77,0
9053,99,6.36,0
9054,88,7.65,1
9055,114,5.24,0
9056,101,6.62,1
9057,98,7.85,1
9058,103,5.47,0
9059,91,6.77,1
9060,101,6.25,0
9061,80,8.77,0
9062,103,6.61,1
9063,133,7.02,1
9064,88,4.78,0
9065,93,4.0,0
9066,111,6.45,1
9067,88,5.65,0
9068,116,5.67,0
9069,120,8.72,1
9070,110,5.53,0
9071,102,6.91,0
9072,122,7.08,1
9073,110,6.49,0
9074,110,5.45,0
9075,107,8.07,1
9076,78,6.84,0
9077,109,8.21,1
9078,90,5.38,0
9079,119,7.0,1
9080,89,7.77,1
9081,106,8.29,1
9082,98,6.07,1
9083,116,4.73,0
9084,118,4.2,0
9085,86,5.9,0
9086,125,6.3,0
9087,109,5.34,0
9088,127,9.33,1
9089,121,7.3,1
9090,91,8.97,1
9091,139,6.0,0
9092,100,7.92,0
9093,125,5.98,0
9094,103,4.98,0
9095,92,8.32,1
9096,78,8.76,1
9097,105,8.33,1
9098,93,6.17,0
9099,83,7.61,1
9100,116,8.59,1
9101,117,4.0,0
9102,119,5.16,0
9103,112,7.42,1
9104,113,7.05,1
9105,112,7.2,1
9106,125,7.55,1
9107,92,6.01,1
9108,109,5.43,1
9109,120,7.67,1
9110,119,6.41,1
9111,122,7.24,0
9112,98,5.77,0
9113,105,7.02,1
9114,86,8.34,1
9115,132,6.36,1
9116,70,5.15,0
9117,74,7.64,0
9118,90,6.78,0
9119,73,5.02,0
9120,105,6.72,0
9121,112,7.78,1
9122,107,6.37,1
9123,107,5.86,0
9124,113,5.65,0
9125,100,8.52,1
9126,115,6.11,0
9127,124,6.29,0
9128,84,5.73,0
9129,89,8.65,1
9130,116,7.06,0
9131,127,4.0,0
9132,88,4.05,0
9133,105,5.78,0
9134,101,6.35,0
9135,103,6.21,1
9136,119,5.93,0
9137,111,7.25,1
9138,116,7.55,1
9139,98,6.23,0
9140,86,6.75,1
9141,118,6.27,0
9142,133,6.36,1
9143,71,5.04,0
9144,89,9.65,1
9145,119,6.76,1
9146,97,7.16,0
9147,115,7.8,1
9148,77,9.2,1
9149,145,7.71,1
9150,111,4.0,0
9151,143,4.0,0
9152,103,8.03,1
9153,110,9.8,1
9154,111,7.26,1
9155,98,7.95,1
9156,100,5.91,0
9157,100,8.38,1
9158,79,4.9,0
9159,90,7.36,1
9160,117,6.48,0
9161,133,6.36,1
9162,151,5.29,0
9163,105,6.8,1
9164,112,5.44,0
9165,83,6.88,1
9166,72,5.62,0
9167,126,6.74,0
9168,99,7.65,1
9169,93,4.25,0
9170,108,7.89,0
9171,135,7.05,1
9172,100,5.53,1
9173,103,7.96,0
9174,93,8.3,1
9175,114,8.59,1
9176,122,7.36,1
9177,92,7.1,1
9178,130,4.0,0
9179,91,7.74,0
9180,114,10.0,0
9181,85,5.55,0
9182,89,5.75,1
9183,86,5.21,0
9184,100,8.21,1
9185,94,7.61,0
9186,126,7.46,1
9187,113,6.43,0
9188,78,8.05,1
9189,116,4.0,0
9190,92,8.9,1
9191,108,6.2,1
9192,91,6.66,1
9193,138,8.86,1
9194,82,8.01,1
9195,123,7.25,1
9196,108,4.27,0
9197,110,8.4,1
9198,104,4.56,0
9199,121,7.71,1
9200,128,5.67,0
9201,120,8.19,1
9202,97,9.16,1
9203,116,5.18,0
9204,83,4.03,0
9205,126,6.44,0
9206,130,6.53,1
9207,130,6.3,0
9208,117,5.8,0
9209,85,7.06,0
9210,119,8.0,0
9211,110,6.7,0
9212,88,4.0,0
9213,115,6.62,1
9214,94,5.81,0
9215,113,4.58,0
9216,109,5.11,0
9217,71,7.65,0
9218,88,4.99,0
9219,81,9.52,1
9220,98,6.95,1
9221,108,5.68,0
9222,88,4.0,0
9223,110,6.63,1
9224,112,5.91,0
9225,99,9.44,1
9226,133,7.98,1
9227,89,7.08,1
9228,103,6.51,1
9229,123,6.73,1
9230,112,5.6,1
9231,118,8.23,0
9232,98,5.92,0
9233,104,6.51,1
9234,87,6.65,0
9235,87,7.96,1
9236,119,5.79,0
9237,128,5.16,1
9238,83,9.16,1
9239,138,9.22,1
9240,94,7.07,1
9241,98,4.48,0
9242,88,7.57,1
9243,116,7.28,0
9244,108,7.91,0
9245,106,6.6,1
9246,117,7.65,1
9247,107,6.58,0
9248,81,5.28,0
9249,121,5.97,1
9250,131,6.38,1
9251,103,4.92,0
9252,95,6.76,0
9253,134,4.96,0
9254,118,5.91,0
9255,129,5.73,0
9256,111,7.55,0
9257,107,7.52,0
9258,107,6.13,1
9259,97,7.18,0
9260,85,5.49,0
9261,112,8.04,1
9262,113,6.22,0
9263,129,10.0,1
9264,113,7.82,1
9265,122,8.21,1
9266,100,4.67,0
9267,108,5.77,0
9268,114,4.56,0
9269,117,7.57,0
9270,86,7.62,1
9271,96,7.51,1
9272,110,6.24,1
9273,93,4.98,0
9274,98,6.36,0
9275,97,8.76,1
9276,131,8.33,1
9277,83,6.54,0
9278,98,8.92,1
9279,70,7.7,1
9280,104,8.53,1
9281,84,7.09,0
9282,125,7.69,1
9283,108,7.64,1
9284,104,6.33,0
9285,112,5.19,0
9286,113,8.32,1
9287,82,7.19,1
9288,148,7.44,1
9289,102,5.09,0
9290,103,6.69,1
9291,108,4.37,0
9292,92,6.61,0
9293,131,4.42,0
9294,109,4.69,0
9295,106,7.07,1
9296,111,7.97,1
9297,97,6.19,1
9298,105,8.07,0
9299,86,7.3,1
9300,116,6.81,1
9301,89,7.0,1
9302,86,5.59,0
9303,123,6.0,0
9304,106,6.84,0
9305,102,8.17,1
9306,113,5.14,0
9307,120,7.52,0
9308,119,6.1,0
9309,79,5.06,0
9310,120,7.76,1
9311,104,6.23,1
9312,117,6.81,1
9313,101,5.43,0
9314,106,6.69,1
9315,117,4.8,0
9316,70,9.81,0
9317,102,6.72,1
9318,104,6.61,1
9319,113,5.46,0
9320,112,6.04,0
9321,102,6.49,0
9322,70,6.06,0
9323,104,5.0,1
9324,100,5.09,1
9325,89,8.03,0
9326,107,5.54,1
9327,112,7.37,1
9328,104,9.91,1
9329,113,4.9,0
9330,112,6.68,0
9331,92,6.97,0
9332,87,7.7,1
9333,107,9.27,1
9334,115,5.54,1
9335,125,5.62,0
9336,123,9.31,1
9337,89,6.6,1
9338,105,8.46,0
9339,106,5.99,0
9340,96,8.93,1
9341,116,7.15,1
9342,93,7.25,1
9343,94,8.86,1
9344,114,6.25,0
9345,101,7.27,0
9346,104,5.69,1
9347,105,4.78,0
9348,109,5.64,1
9349,93,6.99,1
9350,131,8.13,1
9351,105,7.95,0
9352,127,6.7,1
9353,75,9.14,1
9354,113,8.89,1
9355,99,6.47,1
9356,94,5.12,0
9357,122,5.76,0
9358,114,5.82,0
9359,81,6.72,1
9360,101,7.4,0
9361,81,9.96,1
9362,116,5.88,0
9363,104,8.64,1
9364,112,6.57,0
9365,109,6.86,1
9366,103,5.29,0
9367,106,4.0,0
9368,87,7.5,1
9369,98,7.57,1
9370,101,8.95,1
9371,127,6.48,0
9372,99,5.26,0
9373,80,8.75,1
9374,117,6.83,1
9375,96,7.29,0
9376,83,5.45,0
9377,93,8.55,1
9378,93,6.11,0
9379,100,5.29,0
9380,116,7.06,0
9381,105,6.74,1
9382,112,7.42,0
9383,103,4.69,0
9384,116,5.94,0
9385,73,8.16,1
9386,122,8.88,1
9387,118,8.87,1
9388,102,6.29,1
9389,70,9.34,1
9390,118,6.72,1
9391,70,6.26,1
9392,109,4.51,0
9393,92,5.53,0
9394,114,8.36,1
9395,82,7.87,1
9396,96,5.52,0
9397,97,7.08,1
9398,121,4.54,0
9399,124,5.78,0
9400,79,8.41,1
9401,80,8.27,1
9402,100,6.73,1
9403,109,6.28,0
9404,81,7.13,1
9405,98,5.4,0
9406,114,8.03,1
9407,98,5.6,0
9408,105,7.32,0
9409,100,5.17,0
9410,121,5.78,0
9411,87,5.1,1
9412,130,7.72,1
9413,121,6.59,1
9414,138,8.24,1
9415,115,6.82,0
9416,95,5.47,0
9417,131,8.37,1
9418,117,4.15,0
9419,119,4.0,0
9420,83,4.04,0
9421,89,5.8,0
9422,100,6.55,0
9423,110,6.48,0
9424,97,7.29,0
9425,133,6.27,1
9426,108,8.15,0
9427,106,4.0,0
9428,121,5.78,0
9429,97,5.6,0
9430,89,7.21,1
9431,92,7.02,1
9432,112,4.96,0
9433,101,8.36,1
9434,119,7.58,0
9435,100,8.23,1
9436,79,6.5,1
9437,80,5.56,0
9438,116,9.14,1
9439,112,7.51,1
9440,95,6.49,0
9441,106,10.0,1
9442,92,5.18,0
9443,92,7.73,0
9444,85,7.65,0
9445,111,7.5,0
9446,100,7.76,1
9447,70,7.79,0
9448,95,4.74,0
9449,105,9.11,1
9450,99,6.77,0
9451,116,5.49,1
9452,109,5.32,0
9453,92,4.68,0
9454,103,6.8,1
9455,95,8.38,1
9456,90,4.07,0
9457,107,5.92,0
9458,96,6.7,0
9459,104,6.89,1
9460,97,8.05,1
9461,135,7.65,1
9462,91,8.13,1
9463,117,5.74,0
9464,89,7.89,1
9465,109,6.52,1
9466,99,6.21,0
9467,89,5.39,0
9468,99,5.39,1
9469,99,6.48,0
9470,136,10.0,1
9471,123,6.67,1
9472,110,6.94,1
9473,91,6.83,1
9474,86,5.78,1
9475,84,6.99,1
9476,110,7.27,0
9477,92,9.68,1
9478,123,5.94,1
9479,112,6.94,1
9480,92,5.21,0
9481,97,6.48,1
9482,106,7.48,0
9483,88,6.82,0
9484,116,5.3,0
9485,107,7.3,0
9486,105,8.03,1
9487,100,6.91,0
9488,102,6.71,1
9489,100,7.08,0
9490,92,8.73,1
9491,104,6.04,1
9492,116,6.91,1
9493,124,6.33,0
9494,113,6.84,1
9495,90,4.9,0
9496,87,7.07,1
9497,126,4.23,0
9498,93,5.16,0
9499,104,7.79,1
9500,97,6.42,0
9501,103,7.93,0
9502,99,4.2,0
9503,94,7.3,1
9504,104,6.94,1
9505,150,5.92,1
9506,112,5.85,0
9507,102,8.03,1
9508,107,6.41,0
9509,125,5.56,0
9510,115,6.62,1
9511,113,7.74,1
9512,105,5.99,0
9513,97,6.9,1
9514,98,6.92,1
9515,100,5.06,1
9516,96,7.57,1
9517,70,10.0,0
9518,106,4.64,0
9519,103,7.27,1
9520,108,5.14,0
9521,103,6.05,1
9522,117,4.59,0
9523,83,6.99,1
9524,99,9.17,1
9525,108,7.56,1
9526,113,7.41,0
9527,79,4.85,0
9528,109,6.46,1
9529,93,7.62,1
9530,111,6.33,0
9531,92,5.7,0
9532,81,5.05,0
9533,103,7.07,0
9534,142,6.98,1
9535,106,8.23,1
9536,115,7.35,1
9537,106,9.04,1
9538,90,6.35,0
9539,107,8.64,1
9540,107,8.18,1
9541,124,4.18,0
9542,82,5.4,0
9543,107,7.82,1
9544,127,7.76,1
9545,88,8.44,1
9546,95,7.68,1
9547,92,9.68,1
9548,114,7.4,1
9549,81,6.96,0
9550,96,6.37,0
9551,88,8.09,1
9552,90,7.06,0
9553,97,7.75,1
9554,122,5.0,0
9555,109,6.93,0
9556,113,5.5,0
9557,97,6.26,1
9558,124,7.88,1
9559,108,6.19,0
9560,87,5.83,0
9561,87,7.04,0
9562,99,8.43,1
9563,99,4.0,0
9564,116,4.91,0
9565,79,6.89,0
9566,100,6.28,0
9567,121,7.18,1
9568,94,5.58,0
9569,115,6.62,1
9570,126,6.48,0
9571,99,5.47,0
9572,89,8.02,1
9573,100,9.33,1
9574,103,6.12,1
9575,110,4.38,0
9576,112,5.35,0
9577,85,6.56,1
9578,99,6.17,0
9579,110,4.11,0
9580,78,6.87,0
9581,111,8.01,1
9582,80,6.72,1
9583,106,5.64,1
9584,99,5.15,1
9585,113,4.93,0
9586,96,4.56,0
9587,86,6.72,1
9588,90,6.25,1
9589,110,8.2,1
9590,129,7.29,1
9591,106,5.05,0
9592,111,7.66,1
9593,146,6.56,0
9594,123,7.65,1
9595,98,7.35,1
9596,108,4.74,0
9597,110,5.42,0
9598,92,5.57,0
9599,94,7.89,1
9600,86,5.3,0
9601,120,8.25,1
9602,119,4.31,0
9603,112,4.0,0
9604,124,7.71,1
9605,103,7.91,1
9606,102,8.07,1
9607,109,4.34,0
9608,97,7.52,1
9609,106,5.84,0
9610,123,5.19,1
9611,104,5.99,0
9612,87,5.77,0
9613,114,6.38,1
9614,103,7.47,1
9615,84,6.41,0
9616,85,6.9,1
9617,96,9.03,1
9618,127,6.81,1
9619,96,6.01,1
9620,111,7.64,1
9621,84,5.67,0
9622,75,7.21,1
9623,117,7.38,0
9624,94,6.07,0
9625,70,7.02,1
9626,107,7.28,1
9627,101,7.02,1
9628,103,5.09,0
9629,84,7.58,1
9630,104,4.41,0
9631,114,4.22,0
9632,81,6.21,0
9633,110,7.04,1
9634,104,7.27,1
9635,88,7.97,1
9636,115,6.98,1
9637,122,7.61,1
9638,87,8.01,1
9639,99,8.71,1
9640,90,6.63,0
9641,97,7.79,1
9642,108,5.75,0
9643,115,4.04,0
9644,102,8.14,1
9645,112,6.13,1
9646,119,6.71,0
9647,81,6.7,0
9648,97,6.89,0
9649,90,7.32,0
9650,95,4.63,0
9651,87,5.65,0
9652,133,5.4,1
9653,98,6.03,0
9654,97,6.26,0
9655,113,8.18,1
9656,97,5.34,0
9657,123,5.96,0
9658,100,4.63,0
9659,116,5.57,1
9660,85,6.6,1
9661,86,7.91,1
9662,90,6.5,0
9663,77,4.84,0
9664,89,8.56,1
9665,114,6.36,0
9666,132,5.04,1
9667,113,10.0,0
9668,95,7.94,1
9669,98,8.14,0
9670,91,7.82,0
9671,100,6.3,0
9672,115,6.3,0
9673,85,7.35,1
9674,74,5.12,0
9675,101,6.46,0
9676,82,5.58,0
9677,120,7.61,1
9678,118,5.23,0
9679,88,5.26,0
9680,119,6.53,1
9681,108,5.71,0
9682,120,6.98,1
9683,70,7.14,1
9684,84,6.71,1
9685,138,7.14,1
9686,93,8.15,1
9687,114,7.21,1
9688,81,6.3,0
9689,96,8.08,1
9690,108,6.0,0
9691,96,5.21,0
9692,111,6.04,0
9693,111,7.09,1
9694,97,7.54,1
9695,97,6.46,0
9696,83,5.91,0
9697,84,5.93,0
9698,88,6.26,0
9699,103,5.66,0
9700,94,8.28,1
9701,89,7.98,1
9702,81,6.8,0
9703,77,4.94,0
9704,95,7.66,1
9705,107,9.24,1
9706,120,7.75,1
9707,113,6.9,1
9708,110,6.31,1
9709,108,7.84,1
9710,124,5.18,0
9711,106,5.01,1
9712,90,8.3,1
9713,82,8.95,1
9714,118,5.61,0
9715,130,6.79,0
9716,114,6.33,0
9717,128,6.75,0
9718,75,8.37,1
9719,120,7.35,1
9720,103,6.45,1
9721,101,9.89,0
9722,91,7.17,1
9723,102,5.4,0
9724,117,5.63,1
9725,127,7.57,1
9726,111,7.19,1
9727,128,6.55,1
9728,111,6.39,0
9729,117,6.16,0
9730,114,6.59,1
9731,92,4.44,0
9732,107,7.54,1
9733,84,5.45,0
9734,95,6.18,1
9735,95,5.83,0
9736,126,7.75,1
9737,126,4.0,0
9738,96,8.36,1
9739,89,4.79,0
9740,118,7.16,0
9741,137,7.71,1
9742,124,4.5,0
9743,117,5.66,0
9744,103,5.01,0
9745,118,7.82,1
9746,120,7.37,1
9747,108,5.92,0
9748,94,6.34,0
9749,111,7.08,1
9750,110,8.47,1
9751,120,7.52,1
9752,129,7.61,1
9753,106,6.14,0
9754,118,5.45,0
9755,102,10.0,0
9756,108,6.31,0
9757,120,5.25,0
9758,113,7.84,1
9759,113,6.98,1
9760,93,4.0,0
9761,120,5.0,1
9762,96,8.08,1
9763,99,6.4,0
9764,125,8.06,1
9765,120,4.52,0
9766,112,7.83,1
9767,76,5.31,0
9768,141,8.51,1
9769,110,7.27,1
9770,119,6.7,1
9771,105,7.19,1
9772,108,8.2,1
9773,82,7.4,1
9774,130,5.09,0
9775,82,6.03,0
9776,104,6.28,1
9777,93,9.03,1
9778,98,7.62,1
9779,128,6.51,0
9780,106,5.94,0
9781,88,5.76,1
9782,115,5.06,0
9783,88,5.71,0
9784,122,6.03,0
9785,79,6.31,1
9786,117,6.33,1
9787,117,5.85,0
9788,115,5.95,0
9789,92,7.0,1
9790,106,5.31,1
9791,81,7.92,1
9792,121,6.31,0
9793,105,6.96,0
9794,97,8.52,1
9795,96,4.96,0
9796,121,9.23,1
9797,107,7.89,1
9798,121,7.21,1
9799,94,5.48,0
9800,123,6.59,0
9801,75,5.9,0
9802,93,7.27,1
9803,84,4.98,0
9804,132,8.89,0
9805,75,6.98,1
9806,109,7.84,1
9807,88,7.21,1
9808,94,7.22,1
9809,134,4.94,1
9810,79,9.31,1
9811,107,4.52,0
9812,118,8.24,1
9813,116,8.26,1
9814,84,6.78,0
9815,110,7.57,0
9816,115,7.72,1
9817,98,7.89,1
9818,114,9.15,1
9819,95,5.25,0
9820,110,9.14,0
9821,118,6.43,0
9822,93,8.06,1
9823,87,7.03,1
9824,107,8.35,1
9825,71,7.06,0
9826,109,8.35,0
9827,101,5.51,0
9828,103,7.78,1
9829,94,6.6,0
9830,115,6.03,1
9831,79,6.2,0
9832,136,5.6,0
9833,132,7.1,1
9834,85,6.09,0
9835,110,6.84,1
9836,115,6.59,1
9837,93,6.01,1
9838,113,5.05,0
9839,99,5.54,0
9840,70,5.74,0
9841,100,4.0,0
9842,118,6.64,1
9843,97,4.62,0
9844,115,4.95,0
9845,101,10.0,1
9846,76,4.0,0
9847,142,6.41,1
9848,111,5.68,0
9849,120,5.94,0
9850,93,6.97,1
9851,121,7.13,1
9852,114,7.45,1
9853,85,4.0,0
9854,99,7.95,1
9855,89,6.63,1
9856,95,8.08,1
9857,121,6.76,0
9858,130,4.85,0
9859,116,8.46,1
9860,101,9.65,1
9861,98,7.51,0
9862,106,7.35,1
9863,95,5.65,0
9864,127,6.49,0
9865,110,7.33,1
9866,92,5.57,0
9867,123,6.59,1
9868,121,7.49,1
9869,95,7.25,1
9870,135,6.96,1
9871,88,8.1,1
9872,110,5.19,0
9873,95,6.36,0
9874,120,6.11,0
9875,103,9.06,1
9876,116,4.59,0
9877,122,5.16,0
9878,89,5.45,0
9879,115,8.18,1
9880,102,5.83,0
9881,102,9.29,1
9882,96,5.52,0
9883,132,7.23,1
9884,106,7.41,1
9885,111,7.5,0
9886,78,6.8,0
9887,111,6.56,1
9888,94,4.32,0
9889,87,6.58,1
9890,128,6.69,0
9891,116,9.82,1
9892,99,7.78,1
9893,105,9.59,1
9894,106,6.83,1
9895,109,7.89,0
9896,70,7.45,1
9897,99,4.74,0
9898,131,7.54,1
9899,116,7.79,0
9900,109,6.76,1
9901,101,7.12,0
9902,117,5.57,0
9903,109,5.5,0
9904,99,4.8,0
9905,87,8.88,1
9906,105,4.03,0
9907,103,4.98,0
9908,99,6.5,0
9909,97,7.15,0
9910,112,6.06,0
9911,94,8.82,1
9912,123,8.6,1
9913,109,6.91,1
9914,100,6.93,0
9915,112,7.72,1
9916,106,7.12,1
9917,79,5.44,0
9918,109,7.17,0
9919,108,6.02,0
9920,105,6.17,1
9921,114,7.1,1
9922,124,8.2,1
9923,102,6.15,0
9924,101,6.82,0
9925,114,4.74,0
9926,104,6.19,1
9927,78,5.76,0
9928,109,6.78,1
9929,110,4.28,0
9930,101,6.04,1
9931,107,9.11,1
9932,112,6.45,0
9933,101,8.0,1
9934,98,6.68,1
9935,72,6.33,0
9936,73,6.15,0
9937,70,6.43,1
9938,101,7.15,0
9939,131,6.75,0
9940,79,5.63,0
9941,101,5.3,0
9942,115,7.71,1
9943,97,5.24,1
9944,85,5.75,1
9945,77,7.75,1
9946,117,7.36,0
9947,95,4.0,0
9948,98,5.82,0
9949,105,5.91,0
9950,115,8.05,1
9951,112,5.55,0
9952,101,5.37,0
9953,100,10.0,1
9954,128,8.38,1
9955,98,4.36,0
9956,114,6.38,1
9957,74,7.43,1
9958,78,7.32,1
9959,130,6.1,1
9960,126,7.36,1
9961,104,7.35,0
9962,102,7.41,1
9963,101,7.87,1
9964,74,9.57,1
9965,119,8.43,1
9966,94,6.48,1
9967,99,8.65,1
9968,80,5.91,0
9969,101,7.74,0
9970,98,6.42,1
9971,112,7.93,1
9972,106,7.83,1
9973,99,6.42,0
9974,96,6.65,0
9975,144,7.52,1
9976,127,5.91,0
9977,98,6.57,0
9978,98,7.3,0
9979,108,6.72,1
9980,101,8.75,1
9981,114,7.48,1
9982,99,7.45,1
9983,78,7.68,1
9984,121,4.23,0
9985,91,8.8,0
9986,92,7.17,1
9987,81,7.78,1
9988,113,6.82,1
9989,88,7.74,1
9990,114,7.4,1
9991,126,4.17,0
9992,130,4.92,0
9993,100,4.48,0
9994,90,6.47,0
9995,99,6.25,0
9996,120,9.04,1
9997,132,8.03,1
9998,86,5.99,1
9999,97,4.15,0
